sale_id,product_id,sale_amount,sale_date
7749,93,925.57,2023-05-01
7750,70,685.87,2023-05-29
7751,9,701.87,2023-02-06
7752,39,451.19,2023-05-08
7753,28,558.3,2023-12-03
7754,25,405.42,2023-10-26
7755,91,271.93,2023-10-26
7756,19,802.64,2023-01-10
7757,11,827.83,2023-04-02
7758,14,518.54,2023-11-03
7759,18,438.0,2023-06-29
7760,60,873.92,2023-11-03
7761,48,357.44,2023-07-16
7762,41,772.87,2023-09-29
7763,7,720.99,2023-10-07
7764,32,872.26,2023-03-22
7765,93,858.57,2023-07-08
7766,11,560.9,2023-12-04
7767,67,196.09,2023-03-11
7768,35,582.93,2023-04-14
7769,65,842.27,2023-05-05
7770,73,582.11,2023-08-14
7771,2,725.05,2023-03-22
7772,67,529.31,2023-03-27
7773,29,805.92,2023-12-30
7774,5,959.48,2023-03-13
7775,73,199.83,2023-03-24
7776,7,611.47,2023-10-18
7777,49,482.53,2023-06-26
7778,96,374.0,2023-01-30
7779,68,676.39,2023-02-25
7780,11,775.24,2023-05-01
7781,45,606.17,2023-10-05
7782,7,299.7,2023-05-08
7783,94,708.32,2023-12-02
7784,91,45.88,2023-02-04
7785,77,256.79,2023-03-12
7786,41,904.83,2023-06-09
7787,97,495.65,2023-01-04
7788,15,341.69,2023-05-13
7789,90,578.39,2023-08-09
7790,77,277.23,2023-09-14
7791,1,500.21,2023-11-30
7792,67,355.88,2023-05-29
7793,95,398.07,2023-12-29
7794,62,115.37,2023-05-10
7795,54,850.14,2023-06-04
7796,81,741.75,2023-12-07
7797,97,361.07,2023-06-10
7798,83,449.42,2023-05-22
7799,82,211.1,2023-01-07
7800,28,768.66,2023-12-17
7801,64,166.38,2023-08-18
7802,69,588.07,2023-09-26
7803,2,135.04,2023-03-19
7804,59,767.24,2023-07-11
7805,60,338.14,2023-08-27
7806,70,381.6,2023-08-11
7807,2,780.42,2023-11-13
7808,55,393.67,2023-02-13
7809,14,145.52,2023-12-28
7810,64,546.19,2023-06-12
7811,45,51.11,2023-11-17
7812,38,590.22,2023-04-21
7813,87,641.29,2023-12-22
7814,29,540.84,2023-03-08
7815,82,899.5,2023-01-30
7816,17,690.15,2023-05-10
7817,68,535.65,2023-11-14
7818,5,996.4,2023-11-19
7819,95,115.41,2023-09-03
7820,23,268.44,2023-09-02
7821,55,768.23,2023-02-27
7822,76,563.29,2023-01-08
7823,32,268.73,2023-05-20
7824,21,948.93,2023-09-16
7825,40,644.58,2023-01-16
7826,17,553.41,2023-10-15
7827,19,630.47,2023-01-02
7828,68,302.67,2023-03-06
7829,84,384.19,2023-10-08
7830,25,422.82,2023-05-22
7831,70,398.27,2023-09-21
7832,66,989.57,2023-08-18
7833,17,20.69,2023-01-15
7834,55,195.19,2023-08-02
7835,97,439.48,2023-03-05
7836,66,131.36,2023-08-13
7837,45,877.51,2023-02-05
7838,3,273.81,2023-07-19
7839,86,339.89,2023-01-16
7840,24,729.51,2023-01-31
7841,73,52.17,2023-12-09
7842,2,917.94,2023-03-09
7843,90,578.4,2023-03-10
7844,73,514.24,2023-11-28
7845,74,544.34,2023-11-17
7846,89,48.12,2023-04-29
7847,33,871.83,2023-10-26
7848,83,774.04,2023-10-19
7849,88,136.41,2023-12-03
7850,60,275.32,2023-09-11
7851,75,540.19,2023-08-16
7852,25,934.75,2023-07-25
7853,7,711.66,2023-02-09
7854,4,907.38,2023-02-19
7855,86,697.37,2023-01-22
7856,6,778.52,2023-05-17
7857,87,620.64,2023-11-14
7858,50,60.44,2023-08-02
7859,45,876.96,2023-06-05
7860,35,859.39,2023-03-30
7861,36,520.45,2023-06-16
7862,83,919.43,2023-10-17
7863,31,491.32,2023-03-22
7864,83,951.37,2023-03-31
7865,13,266.29,2023-12-25
7866,61,849.65,2023-01-17
7867,36,155.57,2023-02-22
7868,69,102.33,2023-03-26
7869,31,584.03,2023-05-26
7870,99,941.27,2023-08-26
7871,56,220.78,2023-07-28
7872,13,520.69,2023-05-27
7873,85,491.25,2023-11-25
7874,60,165.16,2023-11-22
7875,96,515.7,2023-02-06
7876,73,663.15,2023-06-07
7877,39,807.19,2023-03-18
7878,60,642.2,2023-08-19
7879,58,320.19,2023-12-03
7880,87,320.33,2023-02-27
7881,15,222.12,2023-02-01
7882,11,857.56,2023-12-18
7883,47,761.99,2023-04-13
7884,75,459.32,2023-08-26
7885,32,702.9,2023-03-08
7886,32,35.93,2023-09-01
7887,60,221.15,2023-03-31
7888,90,709.67,2023-07-17
7889,33,740.86,2023-04-02
7890,65,675.01,2023-08-06
7891,25,429.65,2023-12-14
7892,71,612.46,2023-11-02
7893,24,322.34,2023-05-11
7894,63,733.53,2023-09-21
7895,99,837.47,2023-06-04
7896,41,49.4,2023-03-02
7897,18,844.0,2023-10-18
7898,87,862.66,2023-12-24
7899,72,387.01,2023-01-17
7900,43,443.13,2023-12-19
7901,13,206.31,2023-05-24
7902,75,184.81,2023-10-21
7903,56,983.57,2023-11-20
7904,45,985.06,2023-08-15
7905,11,935.43,2023-12-05
7906,87,128.05,2023-11-07
7907,82,67.2,2023-03-08
7908,71,659.04,2023-08-01
7909,69,701.37,2023-04-09
7910,86,644.41,2023-09-09
7911,15,796.01,2023-11-17
7912,5,706.3,2023-08-01
7913,29,711.44,2023-06-05
7914,92,146.96,2023-10-08
7915,20,508.71,2023-04-11
7916,78,224.49,2023-05-24
7917,22,202.43,2023-06-24
7918,8,757.41,2023-01-10
7919,41,534.65,2023-10-12
7920,3,202.06,2023-11-13
7921,62,53.93,2023-02-03
7922,51,918.4,2023-11-09
7923,78,656.49,2023-07-28
7924,100,86.41,2023-07-25
7925,5,113.92,2023-03-09
7926,75,955.1,2023-07-04
7927,65,619.63,2023-07-09
7928,65,777.79,2023-02-04
7929,12,554.62,2023-05-30
7930,41,109.73,2023-12-30
7931,96,814.37,2023-06-05
7932,49,636.09,2023-11-13
7933,50,576.0,2023-07-19
7934,49,995.1,2023-03-13
7935,88,714.75,2023-01-09
7936,71,84.6,2023-01-25
7937,46,84.64,2023-03-12
7938,40,829.02,2023-05-06
7939,84,571.01,2023-06-29
7940,5,581.88,2023-03-16
7941,63,591.85,2023-12-19
7942,92,716.6,2023-10-22
7943,76,871.15,2023-08-14
7944,69,575.12,2023-08-15
7945,92,434.3,2023-10-06
7946,82,290.49,2023-11-06
7947,17,540.85,2023-12-03
7948,79,603.89,2023-10-27
7949,26,165.82,2023-12-13
7950,94,896.19,2023-01-12
7951,52,299.82,2023-04-17
7952,28,853.7,2023-05-31
7953,43,75.79,2023-10-29
7954,17,132.93,2023-12-27
7955,36,853.85,2023-07-19
7956,17,384.4,2023-01-27
7957,36,358.88,2023-08-04
7958,71,684.89,2023-11-05
7959,40,967.07,2023-09-23
7960,17,497.61,2023-12-11
7961,25,71.17,2023-04-01
7962,53,90.02,2023-02-15
7963,71,157.71,2023-06-19
7964,41,254.71,2023-04-05
7965,26,672.79,2023-09-09
7966,7,627.13,2023-12-23
7967,45,994.86,2023-10-01
7968,72,411.61,2023-02-28
7969,95,799.28,2023-05-27
7970,6,496.12,2023-01-25
7971,86,592.64,2023-08-01
7972,15,914.6,2023-04-02
7973,76,975.3,2023-03-24
7974,86,485.48,2023-11-18
7975,74,821.78,2023-06-20
7976,25,499.69,2023-01-03
7977,60,212.2,2023-05-18
7978,25,526.07,2023-02-01
7979,39,62.38,2023-05-13
7980,31,932.2,2023-08-23
7981,18,461.89,2023-02-18
7982,15,111.99,2023-03-04
7983,72,140.55,2023-12-01
7984,40,958.28,2023-09-30
7985,67,141.65,2023-01-04
7986,15,864.85,2023-10-29
7987,59,444.51,2023-01-15
7988,89,435.53,2023-11-11
7989,79,42.18,2023-08-06
7990,47,410.93,2023-06-11
7991,58,984.43,2023-01-15
7992,26,98.65,2023-07-05
7993,20,939.91,2023-02-10
7994,96,547.35,2023-04-25
7995,6,876.84,2023-04-07
7996,8,250.35,2023-06-19
7997,99,77.14,2023-06-05
7998,40,285.76,2023-11-14
7999,25,865.14,2023-06-24
8000,20,263.09,2023-11-25
8001,21,720.24,2023-09-01
8002,15,745.34,2023-04-10
8003,12,961.32,2023-12-12
8004,8,230.34,2023-03-12
8005,99,74.73,2023-01-17
8006,39,752.6,2023-07-06
8007,26,836.79,2023-12-15
8008,98,155.0,2023-09-16
8009,55,361.17,2023-02-19
8010,90,149.05,2023-03-21
8011,32,877.53,2023-04-24
8012,91,714.27,2023-08-03
8013,88,797.46,2023-04-28
8014,62,578.23,2023-05-18
8015,93,691.83,2023-01-26
8016,13,83.3,2023-03-18
8017,55,21.11,2023-05-11
8018,1,611.71,2023-10-02
8019,69,560.43,2023-11-17
8020,97,904.99,2023-02-04
8021,24,237.69,2023-03-05
8022,25,224.24,2023-08-23
8023,34,784.64,2023-07-23
8024,10,804.27,2023-04-12
8025,23,55.94,2023-07-19
8026,68,243.64,2023-12-08
8027,44,24.07,2023-05-26
8028,6,437.56,2023-11-21
8029,61,419.05,2023-01-20
8030,43,454.15,2023-03-03
8031,53,609.07,2023-01-23
8032,21,151.09,2023-03-04
8033,76,276.53,2023-03-07
8034,62,817.47,2023-09-26
8035,49,97.41,2023-02-01
8036,87,399.82,2023-01-22
8037,27,243.36,2023-10-10
8038,63,483.79,2023-04-13
8039,100,152.72,2023-12-24
8040,31,260.68,2023-01-04
8041,26,791.24,2023-12-24
8042,86,649.26,2023-08-14
8043,57,136.13,2023-02-09
8044,10,112.14,2023-12-19
8045,97,453.05,2023-12-25
8046,64,754.18,2023-01-29
8047,30,134.06,2023-10-02
8048,45,191.24,2023-12-16
8049,20,106.78,2023-07-02
8050,16,781.28,2023-06-09
8051,56,527.36,2023-07-06
8052,54,673.72,2023-06-03
8053,10,45.72,2023-08-23
8054,6,898.28,2023-05-01
8055,53,778.74,2023-05-21
8056,98,123.46,2023-05-29
8057,20,287.91,2023-12-16
8058,35,42.92,2023-04-17
8059,24,708.32,2023-08-07
8060,5,194.62,2023-12-10
8061,16,598.04,2023-04-18
8062,17,644.31,2023-04-03
8063,90,551.56,2023-09-21
8064,57,174.58,2023-09-04
8065,24,40.61,2023-01-17
8066,99,124.43,2023-01-08
8067,100,384.23,2023-02-21
8068,96,849.25,2023-05-05
8069,61,963.18,2023-02-12
8070,89,740.6,2023-11-10
8071,17,513.34,2023-04-28
8072,82,690.75,2023-04-11
8073,42,810.26,2023-06-20
8074,35,590.31,2023-07-20
8075,28,34.77,2023-11-01
8076,28,46.03,2023-01-02
8077,65,787.78,2023-07-03
8078,97,600.46,2023-09-26
8079,1,230.63,2023-07-29
8080,81,45.28,2023-04-25
8081,75,919.18,2023-01-25
8082,87,799.4,2023-10-22
8083,46,602.88,2023-11-09
8084,80,140.23,2023-05-02
8085,89,835.29,2023-09-27
8086,72,238.26,2023-08-10
8087,77,450.15,2023-06-20
8088,39,256.43,2023-10-22
8089,38,477.5,2023-10-22
8090,78,61.54,2023-08-24
8091,26,32.69,2023-03-23
8092,82,167.08,2023-06-28
8093,87,899.61,2023-06-07
8094,1,946.6,2023-03-04
8095,70,456.57,2023-06-13
8096,80,682.08,2023-01-16
8097,64,881.06,2023-05-16
8098,86,641.78,2023-02-20
8099,99,170.03,2023-04-14
8100,29,524.69,2023-03-29
8101,42,472.6,2023-10-25
8102,39,228.95,2023-10-17
8103,37,130.62,2023-04-28
8104,74,359.89,2023-08-02
8105,67,841.35,2023-07-22
8106,40,954.95,2023-12-22
8107,54,154.92,2023-12-11
8108,58,665.51,2023-10-03
8109,24,497.48,2023-04-16
8110,67,126.31,2023-02-25
8111,3,829.0,2023-04-21
8112,12,994.29,2023-03-18
8113,64,142.67,2023-05-19
8114,40,381.68,2023-03-31
8115,59,450.21,2023-08-30
8116,25,710.24,2023-03-13
8117,90,614.17,2023-02-14
8118,50,193.34,2023-11-07
8119,9,909.31,2023-09-25
8120,95,402.55,2023-02-17
8121,80,389.86,2023-11-11
8122,46,994.28,2023-12-30
8123,87,313.32,2023-09-09
8124,5,657.73,2023-07-22
8125,68,237.52,2023-05-15
8126,50,778.4,2023-05-28
8127,80,165.49,2023-10-17
8128,92,870.55,2023-07-26
8129,49,911.48,2023-11-13
8130,92,201.73,2023-05-16
8131,67,556.8,2023-09-13
8132,44,723.3,2023-11-22
8133,43,689.89,2023-05-15
8134,75,260.37,2023-10-13
8135,30,89.58,2023-11-07
8136,71,905.13,2023-06-06
8137,41,858.85,2023-08-11
8138,96,881.07,2023-03-03
8139,100,576.56,2023-04-04
8140,99,638.75,2023-03-24
8141,53,274.62,2023-07-23
8142,23,975.63,2023-04-13
8143,64,861.1,2023-01-11
8144,14,424.61,2023-05-21
8145,97,324.49,2023-02-05
8146,27,129.29,2023-04-20
8147,75,617.24,2023-05-06
8148,19,195.12,2023-10-11
8149,93,794.22,2023-09-23
8150,30,330.73,2023-06-04
8151,92,147.46,2023-10-08
8152,99,617.87,2023-08-03
8153,19,928.46,2023-04-14
8154,5,260.11,2023-06-27
8155,12,431.42,2023-04-20
8156,6,663.97,2023-07-06
8157,83,190.78,2023-01-08
8158,29,759.89,2023-08-31
8159,11,718.32,2023-10-02
8160,25,88.47,2023-02-27
8161,95,422.14,2023-05-07
8162,27,10.81,2023-05-31
8163,84,584.53,2023-11-18
8164,71,852.36,2023-07-25
8165,77,941.12,2023-03-03
8166,34,939.64,2023-05-15
8167,67,418.85,2023-02-02
8168,87,25.13,2023-04-29
8169,19,694.89,2023-08-31
8170,30,361.39,2023-07-15
8171,26,762.87,2023-04-28
8172,98,284.91,2023-11-27
8173,95,984.85,2023-06-29
8174,85,739.89,2023-10-28
8175,14,157.09,2023-02-09
8176,3,211.98,2023-05-02
8177,19,221.91,2023-02-11
8178,93,123.05,2023-06-10
8179,39,62.46,2023-06-05
8180,90,120.01,2023-06-05
8181,99,555.49,2023-01-03
8182,93,722.14,2023-03-06
8183,81,353.4,2023-08-22
8184,8,561.85,2023-07-05
8185,41,652.82,2023-07-26
8186,15,907.12,2023-12-27
8187,82,86.68,2023-01-26
8188,44,126.97,2023-12-16
8189,6,309.77,2023-10-02
8190,26,985.21,2023-10-04
8191,94,969.15,2023-10-01
8192,29,914.89,2023-05-02
8193,17,207.36,2023-12-18
8194,21,465.18,2023-06-03
8195,60,428.76,2023-06-11
8196,72,198.2,2023-09-27
8197,33,386.17,2023-05-21
8198,57,365.69,2023-04-02
8199,96,21.32,2023-07-25
8200,26,514.69,2023-07-09
8201,99,350.13,2023-08-05
8202,80,685.98,2023-05-17
8203,16,11.47,2023-07-30
8204,42,847.37,2023-12-28
8205,66,424.34,2023-03-21
8206,82,122.0,2023-10-28
8207,23,228.98,2023-12-31
8208,49,789.37,2023-02-01
8209,97,365.8,2023-11-25
8210,41,154.98,2023-09-07
8211,22,876.37,2023-05-18
8212,4,325.96,2023-05-23
8213,74,737.6,2023-08-03
8214,65,637.87,2023-04-06
8215,13,694.57,2023-11-13
8216,44,263.93,2023-07-01
8217,16,896.88,2023-02-15
8218,98,341.25,2023-03-03
8219,24,495.52,2023-07-16
8220,35,804.09,2023-10-30
8221,56,584.06,2023-02-07
8222,8,800.52,2023-12-19
8223,51,200.11,2023-07-10
8224,58,572.21,2023-01-28
8225,100,882.25,2023-09-28
8226,18,709.37,2023-01-13
8227,10,394.28,2023-10-24
8228,20,806.16,2023-11-02
8229,18,837.88,2023-08-26
8230,90,881.45,2023-09-03
8231,24,932.98,2023-06-15
8232,67,647.9,2023-04-20
8233,2,165.56,2023-06-30
8234,93,710.26,2023-06-29
8235,24,10.92,2023-06-13
8236,36,836.57,2023-12-18
8237,90,897.7,2023-07-10
8238,57,463.48,2023-07-29
8239,49,41.75,2023-02-23
8240,73,89.24,2023-08-18
8241,31,983.17,2023-10-09
8242,79,382.27,2023-03-04
8243,26,108.09,2023-07-12
8244,21,571.16,2023-05-31
8245,61,443.84,2023-06-04
8246,39,18.83,2023-04-17
8247,45,639.13,2023-10-06
8248,33,297.27,2023-04-23
8249,62,939.04,2023-11-13
8250,66,490.2,2023-07-03
8251,77,460.99,2023-01-11
8252,86,520.27,2023-07-12
8253,35,566.64,2023-05-16
8254,18,966.03,2023-12-24
8255,89,21.97,2023-06-04
8256,87,702.25,2023-09-05
8257,61,235.35,2023-07-26
8258,69,290.19,2023-05-31
8259,66,786.91,2023-10-20
8260,64,90.7,2023-01-06
8261,94,90.96,2023-10-19
8262,7,442.53,2023-02-28
8263,51,336.08,2023-03-20
8264,50,983.02,2023-06-11
8265,97,772.37,2023-11-16
8266,24,925.13,2023-11-13
8267,74,543.36,2023-06-10
8268,24,268.19,2023-12-05
8269,61,510.34,2023-11-15
8270,61,279.81,2023-05-21
8271,65,772.55,2023-02-02
8272,84,827.82,2023-04-05
8273,55,945.73,2023-02-01
8274,37,45.4,2023-12-06
8275,85,662.6,2023-01-09
8276,26,553.21,2023-08-20
8277,90,459.57,2023-11-20
8278,34,811.14,2023-11-17
8279,15,118.65,2023-07-19
8280,92,335.84,2023-12-16
8281,75,943.06,2023-09-26
8282,79,984.1,2023-02-22
8283,11,670.38,2023-07-06
8284,80,917.72,2023-03-26
8285,69,423.16,2023-07-05
8286,23,991.8,2023-02-05
8287,98,248.62,2023-01-26
8288,65,773.86,2023-12-18
8289,40,577.39,2023-04-02
8290,62,473.98,2023-09-21
8291,74,216.22,2023-07-23
8292,68,840.12,2023-11-02
8293,31,112.85,2023-10-25
8294,6,784.62,2023-11-10
8295,99,702.32,2023-08-19
8296,19,494.56,2023-06-20
8297,55,678.32,2023-10-26
8298,1,932.21,2023-06-27
8299,7,143.08,2023-08-28
8300,49,979.5,2023-11-24
8301,8,419.64,2023-04-11
8302,96,729.37,2023-10-13
8303,48,348.68,2023-02-13
8304,63,558.56,2023-02-08
8305,44,579.29,2023-08-06
8306,83,999.22,2023-02-08
8307,1,689.24,2023-08-24
8308,7,586.58,2023-04-29
8309,31,409.48,2023-05-17
8310,21,242.99,2023-09-07
8311,82,19.67,2023-04-01
8312,3,992.04,2023-04-18
8313,1,918.79,2023-02-27
8314,64,232.73,2023-04-24
8315,57,413.17,2023-01-15
8316,63,997.72,2023-12-29
8317,57,833.93,2023-09-23
8318,52,405.02,2023-03-03
8319,93,505.71,2023-08-14
8320,91,144.94,2023-04-06
8321,63,162.87,2023-01-30
8322,89,255.9,2023-08-22
8323,26,931.24,2023-05-12
8324,93,365.61,2023-07-03
8325,38,716.9,2023-12-10
8326,30,400.13,2023-08-13
8327,86,344.6,2023-06-19
8328,21,89.86,2023-11-06
8329,1,98.09,2023-01-11
8330,62,282.74,2023-02-19
8331,41,784.32,2023-01-12
8332,97,558.75,2023-07-15
8333,46,823.75,2023-02-08
8334,34,913.29,2023-08-17
8335,59,615.26,2023-10-03
8336,90,595.87,2023-03-16
8337,9,623.76,2023-09-02
8338,18,550.76,2023-03-26
8339,38,417.84,2023-12-17
8340,79,174.32,2023-04-14
8341,51,317.18,2023-01-21
8342,62,735.62,2023-07-05
8343,53,639.2,2023-01-19
8344,100,756.46,2023-04-14
8345,78,518.76,2023-02-21
8346,21,835.08,2023-10-17
8347,50,756.98,2023-10-08
8348,75,810.93,2023-06-10
8349,26,708.57,2023-04-20
8350,58,274.64,2023-10-21
8351,31,593.29,2023-09-24
8352,15,603.11,2023-05-22
8353,79,612.38,2023-07-17
8354,20,82.93,2023-05-16
8355,43,873.22,2023-01-08
8356,89,619.67,2023-01-08
8357,34,741.37,2023-03-25
8358,81,19.33,2023-10-11
8359,69,207.18,2023-06-18
8360,25,198.48,2023-04-04
8361,4,533.24,2023-01-07
8362,54,307.4,2023-01-06
8363,92,642.93,2023-04-07
8364,30,429.46,2023-12-28
8365,89,928.03,2023-12-13
8366,93,54.69,2023-06-11
8367,84,941.55,2023-02-10
8368,38,460.77,2023-03-31
8369,56,259.5,2023-01-01
8370,79,473.3,2023-06-22
8371,28,945.57,2023-03-26
8372,32,85.89,2023-05-09
8373,66,465.68,2023-12-01
8374,28,351.97,2023-05-20
8375,61,958.6,2023-03-19
8376,79,598.64,2023-07-15
8377,80,891.25,2023-08-24
8378,58,941.79,2023-08-02
8379,41,121.84,2023-12-31
8380,22,936.41,2023-11-03
8381,97,893.09,2023-11-20
8382,58,915.62,2023-02-09
8383,86,319.65,2023-04-29
8384,92,585.46,2023-10-29
8385,45,885.02,2023-06-05
8386,33,582.87,2023-06-23
8387,86,872.76,2023-07-27
8388,30,78.03,2023-05-18
8389,10,816.72,2023-07-15
8390,26,208.58,2023-04-20
8391,99,207.02,2023-05-19
8392,92,655.08,2023-10-13
8393,28,799.48,2023-09-12
8394,98,785.93,2023-12-05
8395,76,23.83,2023-03-10
8396,48,279.24,2023-01-22
8397,87,392.57,2023-04-01
8398,100,447.55,2023-09-21
8399,23,363.44,2023-01-22
8400,46,109.43,2023-10-01
8401,77,476.26,2023-02-16
8402,71,861.34,2023-12-11
8403,91,862.13,2023-04-04
8404,16,988.64,2023-07-04
8405,68,809.07,2023-09-27
8406,22,109.41,2023-11-13
8407,72,878.21,2023-01-19
8408,92,339.1,2023-06-08
8409,93,269.3,2023-03-16
8410,79,334.09,2023-01-28
8411,13,635.69,2023-07-14
8412,27,909.25,2023-12-10
8413,85,775.94,2023-01-22
8414,9,498.29,2023-02-24
8415,67,813.63,2023-03-04
8416,77,422.98,2023-12-17
8417,99,983.08,2023-01-20
8418,63,807.48,2023-11-10
8419,100,723.71,2023-01-04
8420,76,479.86,2023-01-12
8421,41,368.2,2023-03-06
8422,66,489.55,2023-12-25
8423,22,452.54,2023-11-30
8424,79,846.8,2023-10-13
8425,40,246.34,2023-05-29
8426,39,16.92,2023-07-15
8427,16,673.47,2023-10-01
8428,84,397.76,2023-07-12
8429,47,21.82,2023-04-17
8430,72,416.54,2023-05-27
8431,51,521.99,2023-11-18
8432,55,827.5,2023-09-12
8433,73,484.11,2023-05-14
8434,47,183.2,2023-10-31
8435,70,154.1,2023-10-06
8436,10,782.05,2023-02-25
8437,21,446.38,2023-10-08
8438,100,733.73,2023-05-22
8439,77,809.05,2023-06-02
8440,75,15.22,2023-11-01
8441,68,262.96,2023-08-14
8442,59,983.66,2023-02-03
8443,63,46.31,2023-12-27
8444,5,973.81,2023-08-08
8445,83,143.58,2023-08-31
8446,35,251.45,2023-01-28
8447,88,445.51,2023-11-26
8448,42,710.92,2023-02-27
8449,30,445.63,2023-10-03
8450,87,534.07,2023-04-09
8451,10,388.02,2023-09-23
8452,29,320.41,2023-01-01
8453,35,924.28,2023-11-05
8454,94,28.72,2023-11-22
8455,60,296.92,2023-09-20
8456,4,760.85,2023-05-22
8457,7,978.7,2023-02-27
8458,27,549.44,2023-02-12
8459,41,766.83,2023-07-11
8460,5,623.62,2023-08-26
8461,20,681.89,2023-01-19
8462,60,771.03,2023-12-28
8463,90,523.36,2023-05-04
8464,70,624.34,2023-07-05
8465,89,849.64,2023-03-09
8466,3,443.85,2023-12-09
8467,6,125.92,2023-07-04
8468,79,889.63,2023-10-26
8469,82,90.56,2023-04-08
8470,22,473.32,2023-04-22
8471,22,739.32,2023-02-26
8472,26,81.55,2023-05-26
8473,73,370.5,2023-09-26
8474,51,446.44,2023-08-20
8475,31,585.53,2023-05-09
8476,52,113.32,2023-03-21
8477,22,783.3,2023-01-10
8478,91,243.44,2023-01-17
8479,13,854.67,2023-08-07
8480,21,863.62,2023-03-17
8481,96,921.19,2023-08-02
8482,62,318.96,2023-12-18
8483,60,527.98,2023-07-26
8484,44,214.81,2023-10-19
8485,38,171.59,2023-11-20
8486,36,493.7,2023-02-21
8487,95,230.24,2023-08-10
8488,24,117.47,2023-09-05
8489,4,896.33,2023-04-28
8490,87,411.95,2023-06-27
8491,8,786.06,2023-05-26
8492,45,975.05,2023-04-06
8493,13,884.43,2023-09-26
8494,42,976.34,2023-02-15
8495,56,180.99,2023-07-31
8496,94,475.46,2023-06-14
8497,53,823.32,2023-08-29
8498,4,931.68,2023-07-18
8499,5,207.3,2023-08-23
8500,1,766.37,2023-09-08
8501,10,806.49,2023-02-02
8502,6,533.07,2023-11-21
8503,43,712.33,2023-05-25
8504,78,672.43,2023-06-23
8505,3,646.03,2023-09-26
8506,26,91.82,2023-12-04
8507,7,414.3,2023-10-18
8508,75,517.84,2023-08-23
8509,25,329.63,2023-12-21
8510,49,621.05,2023-03-14
8511,93,693.97,2023-01-10
8512,4,774.15,2023-07-26
8513,67,415.31,2023-07-12
8514,75,915.42,2023-08-01
8515,28,350.13,2023-11-03
8516,82,449.81,2023-10-17
8517,40,144.64,2023-03-24
8518,89,823.08,2023-04-17
8519,61,225.67,2023-03-23
8520,61,294.17,2023-02-04
8521,72,379.41,2023-10-16
8522,100,542.2,2023-12-24
8523,28,558.7,2023-02-12
8524,76,840.4,2023-10-28
8525,67,151.83,2023-10-13
8526,24,718.2,2023-09-08
8527,60,261.13,2023-06-07
8528,76,132.43,2023-03-07
8529,41,642.99,2023-11-27
8530,28,70.77,2023-10-14
8531,7,892.89,2023-02-07
8532,84,561.44,2023-01-11
8533,34,264.24,2023-08-08
8534,30,317.53,2023-02-16
8535,36,881.29,2023-03-20
8536,100,606.03,2023-01-12
8537,11,583.67,2023-04-18
8538,70,802.55,2023-01-14
8539,24,633.76,2023-06-01
8540,61,602.54,2023-10-13
8541,56,185.93,2023-08-24
8542,58,823.13,2023-02-17
8543,28,76.07,2023-01-15
8544,60,835.51,2023-08-03
8545,16,651.58,2023-07-19
8546,14,428.96,2023-12-18
8547,12,914.56,2023-08-21
8548,65,875.67,2023-05-18
8549,46,998.81,2023-02-02
8550,26,271.31,2023-04-10
8551,79,483.83,2023-07-09
8552,48,144.56,2023-01-19
8553,74,331.83,2023-10-02
8554,78,415.53,2023-01-10
8555,59,326.39,2023-11-14
8556,33,464.0,2023-10-27
8557,30,928.48,2023-06-28
8558,32,718.4,2023-04-20
8559,81,459.69,2023-12-02
8560,30,56.72,2023-10-26
8561,35,108.34,2023-10-18
8562,3,989.99,2023-11-26
8563,52,960.19,2023-04-28
8564,22,885.99,2023-04-01
8565,13,445.19,2023-05-27
8566,43,655.77,2023-12-26
8567,71,676.97,2023-07-16
8568,82,859.43,2023-02-22
8569,100,382.89,2023-08-13
8570,59,197.41,2023-08-20
8571,11,586.37,2023-04-01
8572,55,662.98,2023-12-28
8573,4,536.86,2023-09-07
8574,15,719.73,2023-12-16
8575,18,408.16,2023-03-29
8576,38,820.82,2023-06-17
8577,80,588.41,2023-08-11
8578,98,486.19,2023-01-27
8579,71,713.18,2023-06-16
8580,10,152.32,2023-04-21
8581,90,315.39,2023-03-10
8582,14,663.44,2023-05-07
8583,28,493.87,2023-11-04
8584,2,224.48,2023-12-02
8585,62,716.95,2023-01-21
8586,24,861.1,2023-11-21
8587,69,413.19,2023-09-22
8588,15,75.58,2023-04-01
8589,6,187.1,2023-06-09
8590,68,597.78,2023-03-08
8591,78,895.86,2023-05-29
8592,22,527.06,2023-05-11
8593,48,990.1,2023-07-28
8594,44,393.53,2023-11-06
8595,40,417.13,2023-08-01
8596,85,869.26,2023-08-01
8597,57,640.99,2023-08-27
8598,54,445.71,2023-05-06
8599,20,844.55,2023-10-27
8600,61,268.28,2023-03-13
8601,78,33.97,2023-12-28
8602,6,112.58,2023-02-19
8603,22,814.49,2023-12-06
8604,67,988.87,2023-05-12
8605,75,857.04,2023-09-29
8606,99,952.11,2023-05-22
8607,42,577.22,2023-03-23
8608,66,99.47,2023-03-20
8609,15,336.75,2023-10-13
8610,1,954.79,2023-08-12
8611,34,922.61,2023-11-29
8612,40,622.04,2023-03-19
8613,88,473.31,2023-11-25
8614,40,102.99,2023-09-28
8615,2,905.03,2023-06-05
8616,97,665.12,2023-12-07
8617,3,17.56,2023-05-06
8618,45,960.17,2023-04-14
8619,96,317.87,2023-04-30
8620,70,357.32,2023-02-05
8621,51,451.06,2023-04-19
